AFFYMETRIX_3PRIME_IVT_ID	Name	Species	name_abbr
11720375_a_at	prune exopolyphosphatase 1(PRUNE1)	Homo sapiens	PRUNE1
11720373_a_at	prune exopolyphosphatase 1(PRUNE1)	Homo sapiens	PRUNE1
11749310_x_at	prune exopolyphosphatase 1(PRUNE1)	Homo sapiens	PRUNE1
11747070_a_at	prune exopolyphosphatase 1(PRUNE1)	Homo sapiens	PRUNE1
11749309_a_at	prune exopolyphosphatase 1(PRUNE1)	Homo sapiens	PRUNE1
11720374_x_at	prune exopolyphosphatase 1(PRUNE1)	Homo sapiens	PRUNE1
11723000_at	myosin light chain 7(MYL7)	Homo sapiens	MYL7
11722523_a_at	transmembrane and coiled-coil domains 4(TMCO4)	Homo sapiens	TMCO4
11722524_s_at	transmembrane and coiled-coil domains 4(TMCO4)	Homo sapiens	TMCO4
11748490_a_at	zinc finger protein 462(ZNF462)	Homo sapiens	ZNF462
11735021_a_at	zinc finger protein 462(ZNF462)	Homo sapiens	ZNF462
11720469_a_at	thiosulfate sulfurtransferase like domain containing 1(TSTD1)	Homo sapiens	TSTD1
11755473_a_at	zinc finger protein 250(ZNF250)	Homo sapiens	ZNF250
11732434_at	zinc finger protein 250(ZNF250)	Homo sapiens	ZNF250
11761183_at	zinc finger protein 250(ZNF250)	Homo sapiens	ZNF250
11732102_at	opiorphin prepropeptide(OPRPN)	Homo sapiens	OPRPN
11715167_at	Rho GTPase activating protein 22(ARHGAP22)	Homo sapiens	ARHGAP22
11744522_a_at	biorientation of chromosomes in cell division 1(BOD1)	Homo sapiens	BOD1
11756429_x_at	oligosaccharyltransferase complex non-catalytic subunit(OSTC)	Homo sapiens	OSTC
11721565_x_at	oligosaccharyltransferase complex non-catalytic subunit(OSTC)	Homo sapiens	OSTC
11722668_at	SR-related CTD associated factor 1(SCAF1)	Homo sapiens	SCAF1
11753507_a_at	SR-related CTD associated factor 1(SCAF1)	Homo sapiens	SCAF1
11731205_a_at	spermatogenesis associated 33(SPATA33)	Homo sapiens	SPATA33
11731206_a_at	spermatogenesis associated 33(SPATA33)	Homo sapiens	SPATA33
11746030_x_at	spermatogenesis associated 33(SPATA33)	Homo sapiens	SPATA33
11756018_a_at	cilia and flagella associated protein 299(CFAP299)	Homo sapiens	CFAP299
11739411_a_at	lysine methyltransferase 2C(KMT2C)	Homo sapiens	KMT2C
11734631_s_at	lysine methyltransferase 2C(KMT2C)	Homo sapiens	KMT2C
11734586_s_at	lysine methyltransferase 2C(KMT2C)	Homo sapiens	KMT2C
11746459_a_at	lysine methyltransferase 2C(KMT2C)	Homo sapiens	KMT2C
11739407_a_at	lysine methyltransferase 2C(KMT2C)	Homo sapiens	KMT2C
11739410_x_at	lysine methyltransferase 2C(KMT2C)	Homo sapiens	KMT2C
11739408_at	lysine methyltransferase 2C(KMT2C)	Homo sapiens	KMT2C
11729865_x_at	spermatogenesis associated 2 like(SPATA2L)	Homo sapiens	SPATA2L
11744815_a_at	spermatogenesis associated 2 like(SPATA2L)	Homo sapiens	SPATA2L
11750971_a_at	cactin, spliceosome C complex subunit(CACTIN)	Homo sapiens	CACTIN
11745056_x_at	cactin, spliceosome C complex subunit(CACTIN)	Homo sapiens	CACTIN
11723913_a_at	cactin, spliceosome C complex subunit(CACTIN)	Homo sapiens	CACTIN
11723915_a_at	cactin, spliceosome C complex subunit(CACTIN)	Homo sapiens	CACTIN
11750972_x_at	cactin, spliceosome C complex subunit(CACTIN)	Homo sapiens	CACTIN
11723914_x_at	cactin, spliceosome C complex subunit(CACTIN)	Homo sapiens	CACTIN
11727763_a_at	proline dehydrogenase 2(PRODH2)	Homo sapiens	PRODH2
11728109_a_at	deoxyribonuclease 2 beta(DNASE2B)	Homo sapiens	DNASE2B
11730088_x_at	DLG associated protein 3(DLGAP3)	Homo sapiens	DLGAP3
11730087_at	DLG associated protein 3(DLGAP3)	Homo sapiens	DLGAP3
11759882_a_at	epidermal growth factor receptor pathway substrate 15 like 1(EPS15L1)	Homo sapiens	EPS15L1
11746465_a_at	epidermal growth factor receptor pathway substrate 15 like 1(EPS15L1)	Homo sapiens	EPS15L1
11760280_a_at	epidermal growth factor receptor pathway substrate 15 like 1(EPS15L1)	Homo sapiens	EPS15L1
11729752_a_at	epidermal growth factor receptor pathway substrate 15 like 1(EPS15L1)	Homo sapiens	EPS15L1
11760426_a_at	epidermal growth factor receptor pathway substrate 15 like 1(EPS15L1)	Homo sapiens	EPS15L1
11727937_x_at	Myb/SANT DNA binding domain containing 3(MSANTD3)	Homo sapiens	MSANTD3
11718771_x_at	selenoprotein K(SELENOK)	Homo sapiens	SELENOK
11718770_a_at	selenoprotein K(SELENOK)	Homo sapiens	SELENOK
11716745_s_at	SIN3-HDAC complex associated factor(SINHCAF)	Homo sapiens	SINHCAF
11716746_a_at	SIN3-HDAC complex associated factor(SINHCAF)	Homo sapiens	SINHCAF
11746081_x_at	SIN3-HDAC complex associated factor(SINHCAF)	Homo sapiens	SINHCAF
11748233_x_at	RNA binding motif protein 25(RBM25)	Homo sapiens	RBM25
11743410_a_at	RNA binding motif protein 25(RBM25)	Homo sapiens	RBM25
11743408_x_at	RNA binding motif protein 25(RBM25)	Homo sapiens	RBM25
11759493_at	RNA binding motif protein 25(RBM25)	Homo sapiens	RBM25
11743407_a_at	RNA binding motif protein 25(RBM25)	Homo sapiens	RBM25
11754999_x_at	RNA binding motif protein 25(RBM25)	Homo sapiens	RBM25
11759711_a_at	RNA binding motif protein 25(RBM25)	Homo sapiens	RBM25
11743411_a_at	RNA binding motif protein 25(RBM25)	Homo sapiens	RBM25
11743409_a_at	RNA binding motif protein 25(RBM25)	Homo sapiens	RBM25
11719128_a_at	lipase maturation factor 2(LMF2)	Homo sapiens	LMF2
11731071_at	NADPH oxidase organizer 1(NOXO1)	Homo sapiens	NOXO1
11733572_at	doublesex and mab-3 related transcription factor 3(DMRT3)	Homo sapiens	DMRT3
11733573_at	doublesex and mab-3 related transcription factor 3(DMRT3)	Homo sapiens	DMRT3
11744013_a_at	WIZ zinc finger(WIZ)	Homo sapiens	WIZ
11746310_a_at	WIZ zinc finger(WIZ)	Homo sapiens	WIZ
11744014_a_at	WIZ zinc finger(WIZ)	Homo sapiens	WIZ
11744012_at	WIZ zinc finger(WIZ)	Homo sapiens	WIZ
11728936_at	KIAA1549 like(KIAA1549L)	Homo sapiens	KIAA1549L
11728935_at	KIAA1549 like(KIAA1549L)	Homo sapiens	KIAA1549L
11718480_s_at	MID1 interacting protein 1(MID1IP1)	Homo sapiens	MID1IP1
11728145_a_at	SHC adaptor protein 2(SHC2)	Homo sapiens	SHC2
11721297_at	ABRA C-terminal like(ABRACL)	Homo sapiens	ABRACL
11728239_at	Ras related GTP binding D(RRAGD)	Homo sapiens	RRAGD
11728241_at	Ras related GTP binding D(RRAGD)	Homo sapiens	RRAGD
11728240_s_at	Ras related GTP binding D(RRAGD)	Homo sapiens	RRAGD
11719187_a_at	myozenin 1(MYOZ1)	Homo sapiens	MYOZ1
11743240_a_at	lymphocyte antigen 6 family member G6D(LY6G6D)	Homo sapiens	LY6G6D
11727525_a_at	chromosome 12 open reading frame 29(C12orf29)	Homo sapiens	C12orf29
11754445_a_at	chromosome 12 open reading frame 29(C12orf29)	Homo sapiens	C12orf29
11731256_at	H2A.P histone(H2AP)	Homo sapiens	H2AP
11743217_at	protamine 3(PRM3)	Homo sapiens	PRM3
11718228_a_at	R3H domain containing 4(R3HDM4)	Homo sapiens	R3HDM4
11756445_x_at	R3H domain containing 4(R3HDM4)	Homo sapiens	R3HDM4
11718229_s_at	R3H domain containing 4(R3HDM4)	Homo sapiens	R3HDM4
11746327_a_at	sorting nexin 6(SNX6)	Homo sapiens	SNX6
11732267_s_at	sorting nexin 6(SNX6)	Homo sapiens	SNX6
11736989_s_at	pre-mRNA processing factor 40 homolog B(PRPF40B)	Homo sapiens	PRPF40B
11717534_a_at	transmembrane protein 259(TMEM259)	Homo sapiens	TMEM259
11717535_a_at	transmembrane protein 259(TMEM259)	Homo sapiens	TMEM259
11732239_x_at	transmembrane protein 259(TMEM259)	Homo sapiens	TMEM259
11732238_a_at	transmembrane protein 259(TMEM259)	Homo sapiens	TMEM259
11717536_x_at	transmembrane protein 259(TMEM259)	Homo sapiens	TMEM259
11750787_a_at	solute carrier family 24 member 2(SLC24A2)	Homo sapiens	SLC24A2
11731322_at	chromosome 22 open reading frame 31(C22orf31)	Homo sapiens	C22orf31
11762659_at	MAGUK p55 scaffold protein 4(MPP4)	Homo sapiens	MPP4
11746094_a_at	MAGUK p55 scaffold protein 4(MPP4)	Homo sapiens	MPP4
11749845_a_at	TBC1 domain family member 22A(TBC1D22A)	Homo sapiens	TBC1D22A
11723434_a_at	TBC1 domain family member 22A(TBC1D22A)	Homo sapiens	TBC1D22A
11756172_x_at	TBC1 domain family member 22A(TBC1D22A)	Homo sapiens	TBC1D22A
11723433_at	TBC1 domain family member 22A(TBC1D22A)	Homo sapiens	TBC1D22A
11741524_a_at	YWHAH antisense RNA 1(YWHAH-AS1)	Homo sapiens	YWHAH-AS1
11741525_at	YWHAH antisense RNA 1(YWHAH-AS1)	Homo sapiens	YWHAH-AS1
11751718_a_at	YWHAH antisense RNA 1(YWHAH-AS1)	Homo sapiens	YWHAH-AS1
11719193_a_at	chibby family member 1, beta catenin antagonist(CBY1)	Homo sapiens	CBY1
11752062_a_at	Sad1 and UNC84 domain containing 2(SUN2)	Homo sapiens	SUN2
11749479_a_at	Sad1 and UNC84 domain containing 2(SUN2)	Homo sapiens	SUN2
11744355_a_at	Sad1 and UNC84 domain containing 2(SUN2)	Homo sapiens	SUN2
11744446_a_at	Sad1 and UNC84 domain containing 2(SUN2)	Homo sapiens	SUN2
11748049_x_at	Sad1 and UNC84 domain containing 2(SUN2)	Homo sapiens	SUN2
11748048_a_at	Sad1 and UNC84 domain containing 2(SUN2)	Homo sapiens	SUN2
11753269_a_at	dual serine/threonine and tyrosine protein kinase(DSTYK)	Homo sapiens	DSTYK
11751984_x_at	dual serine/threonine and tyrosine protein kinase(DSTYK)	Homo sapiens	DSTYK
11737623_a_at	dual serine/threonine and tyrosine protein kinase(DSTYK)	Homo sapiens	DSTYK
11723119_a_at	dual serine/threonine and tyrosine protein kinase(DSTYK)	Homo sapiens	DSTYK
11723118_a_at	dual serine/threonine and tyrosine protein kinase(DSTYK)	Homo sapiens	DSTYK
11723120_x_at	dual serine/threonine and tyrosine protein kinase(DSTYK)	Homo sapiens	DSTYK
11739918_a_at	RAS guanyl releasing protein 3(RASGRP3)	Homo sapiens	RASGRP3
11740140_a_at	RAS guanyl releasing protein 3(RASGRP3)	Homo sapiens	RASGRP3
11751255_a_at	GUSB pseudogene 11(GUSBP11)	Homo sapiens	GUSBP11
11728407_a_at	derlin 3(DERL3)	Homo sapiens	DERL3
11728406_x_at	derlin 3(DERL3)	Homo sapiens	DERL3
11728408_x_at	derlin 3(DERL3)	Homo sapiens	DERL3
11733285_x_at	derlin 3(DERL3)	Homo sapiens	DERL3
11721230_a_at	BEN domain containing 7(BEND7)	Homo sapiens	BEND7
11740573_a_at	BEN domain containing 7(BEND7)	Homo sapiens	BEND7
11751206_s_at	RAB3 GTPase activating non-catalytic protein subunit 2(RAB3GAP2)	Homo sapiens	RAB3GAP2
11757739_s_at	RAB3 GTPase activating non-catalytic protein subunit 2(RAB3GAP2)	Homo sapiens	RAB3GAP2
11721948_a_at	RAB3 GTPase activating non-catalytic protein subunit 2(RAB3GAP2)	Homo sapiens	RAB3GAP2
11721949_s_at	RAB3 GTPase activating non-catalytic protein subunit 2(RAB3GAP2)	Homo sapiens	RAB3GAP2
11738947_at	binder of sperm protein homolog 1(BSPH1)	Homo sapiens	BSPH1
11749993_a_at	coiled-coil domain containing 78(CCDC78)	Homo sapiens	CCDC78
11730661_a_at	coiled-coil domain containing 78(CCDC78)	Homo sapiens	CCDC78
11761750_x_at	coiled-coil domain containing 78(CCDC78)	Homo sapiens	CCDC78
11749966_a_at	coiled-coil domain containing 78(CCDC78)	Homo sapiens	CCDC78
11728447_at	RAD54 homolog B(RAD54B)	Homo sapiens	RAD54B
11718888_a_at	transmembrane protein 59 like(TMEM59L)	Homo sapiens	TMEM59L
11733359_a_at	cilia and flagella associated protein 45(CFAP45)	Homo sapiens	CFAP45
11720569_a_at	neuronal guanine nucleotide exchange factor(NGEF)	Homo sapiens	NGEF
11752385_a_at	neuronal guanine nucleotide exchange factor(NGEF)	Homo sapiens	NGEF
11741243_a_at	neuronal guanine nucleotide exchange factor(NGEF)	Homo sapiens	NGEF
11757804_x_at	CDKN1A interacting zinc finger protein 1(CIZ1)	Homo sapiens	CIZ1
11729525_x_at	CDKN1A interacting zinc finger protein 1(CIZ1)	Homo sapiens	CIZ1
11739400_s_at	F-box protein 7(FBXO7)	Homo sapiens	FBXO7
11717311_s_at	F-box protein 7(FBXO7)	Homo sapiens	FBXO7
11740769_a_at	fascin actin-bundling protein 2, retinal(FSCN2)	Homo sapiens	FSCN2
11743433_a_at	6-phosphogluconolactonase(PGLS)	Homo sapiens	PGLS
11719828_x_at	glutaminyl-peptide cyclotransferase(QPCT)	Homo sapiens	QPCT
11719827_a_at	glutaminyl-peptide cyclotransferase(QPCT)	Homo sapiens	QPCT
11715342_at	brain protein I3(BRI3)	Homo sapiens	BRI3
11719169_s_at	brain protein I3(BRI3)	Homo sapiens	BRI3
11752121_a_at	zinc finger protein 324(ZNF324)	Homo sapiens	ZNF324
11735415_a_at	solute carrier family 39 member 6(SLC39A6)	Homo sapiens	SLC39A6
11757587_s_at	solute carrier family 39 member 6(SLC39A6)	Homo sapiens	SLC39A6
11749546_a_at	solute carrier family 39 member 6(SLC39A6)	Homo sapiens	SLC39A6
11736092_at	grancalcin(GCA)	Homo sapiens	GCA
11748497_s_at	grancalcin(GCA)	Homo sapiens	GCA
11736091_s_at	grancalcin(GCA)	Homo sapiens	GCA
11747086_a_at	grancalcin(GCA)	Homo sapiens	GCA
11718336_x_at	leiomodin 1(LMOD1)	Homo sapiens	LMOD1
11750893_a_at	leiomodin 1(LMOD1)	Homo sapiens	LMOD1
11748598_a_at	leiomodin 1(LMOD1)	Homo sapiens	LMOD1
11718337_a_at	leiomodin 1(LMOD1)	Homo sapiens	LMOD1
11718335_a_at	leiomodin 1(LMOD1)	Homo sapiens	LMOD1
11752674_a_at	SAM pointed domain containing ETS transcription factor(SPDEF)	Homo sapiens	SPDEF
11715364_a_at	SAM pointed domain containing ETS transcription factor(SPDEF)	Homo sapiens	SPDEF
11715365_x_at	SAM pointed domain containing ETS transcription factor(SPDEF)	Homo sapiens	SPDEF
11717246_x_at	LSM4 homolog, U6 small nuclear RNA and mRNA degradation associated(LSM4)	Homo sapiens	LSM4
11717244_at	LSM4 homolog, U6 small nuclear RNA and mRNA degradation associated(LSM4)	Homo sapiens	LSM4
11717245_at	LSM4 homolog, U6 small nuclear RNA and mRNA degradation associated(LSM4)	Homo sapiens	LSM4
11756509_a_at	BMP and activin membrane bound inhibitor(BAMBI)	Homo sapiens	BAMBI
11735358_at	ventral anterior homeobox 2(VAX2)	Homo sapiens	VAX2
11716998_a_at	rhomboid domain containing 3(RHBDD3)	Homo sapiens	RHBDD3
11751840_s_at	GOLGA2 pseudogene 11(GOLGA2P11)	Homo sapiens	GOLGA2P11
11725400_a_at	TTL family tubulin polyglutamylase complex subunit L1(TTLL1)	Homo sapiens	TTLL1
11757604_a_at	SAMM50 sorting and assembly machinery component(SAMM50)	Homo sapiens	SAMM50
11724399_a_at	DExD/H-box 60 like(DDX60L)	Homo sapiens	DDX60L
11716306_a_at	ataxin 10(ATXN10)	Homo sapiens	ATXN10
11750903_a_at	ataxin 10(ATXN10)	Homo sapiens	ATXN10
11716305_at	ataxin 10(ATXN10)	Homo sapiens	ATXN10
11755074_x_at	phospholipase A2 group IVF(PLA2G4F)	Homo sapiens	PLA2G4F
11734643_a_at	phospholipase A2 group IVF(PLA2G4F)	Homo sapiens	PLA2G4F
11715164_s_at	immunoglobulin lambda like polypeptide 3, pseudogene(IGLL3P)	Homo sapiens	IGLL3P
11733161_a_at	TNF alpha induced protein 8(TNFAIP8)	Homo sapiens	TNFAIP8
11747483_a_at	TNF alpha induced protein 8(TNFAIP8)	Homo sapiens	TNFAIP8
11726155_s_at	TAFA chemokine like family member 5(TAFA5)	Homo sapiens	TAFA5
11758614_s_at	TAFA chemokine like family member 5(TAFA5)	Homo sapiens	TAFA5
11726154_s_at	TAFA chemokine like family member 5(TAFA5)	Homo sapiens	TAFA5
11728176_a_at	bone morphogenetic protein 8a(BMP8A)	Homo sapiens	BMP8A
11752777_s_at	bone morphogenetic protein 8a(BMP8A)	Homo sapiens	BMP8A
11728175_x_at	bone morphogenetic protein 8a(BMP8A)	Homo sapiens	BMP8A
11738025_x_at	LDL receptor related protein 5 like(LRP5L)	Homo sapiens	LRP5L
11751375_a_at	LDL receptor related protein 5 like(LRP5L)	Homo sapiens	LRP5L
11751376_x_at	LDL receptor related protein 5 like(LRP5L)	Homo sapiens	LRP5L
11741688_a_at	LDL receptor related protein 5 like(LRP5L)	Homo sapiens	LRP5L
11728024_a_at	kallikrein related peptidase 5(KLK5)	Homo sapiens	KLK5
11740703_at	CSNK1G2 antisense RNA 1(CSNK1G2-AS1)	Homo sapiens	CSNK1G2-AS1
11745129_x_at	nocturnin(NOCT)	Homo sapiens	NOCT
11737506_at	nocturnin(NOCT)	Homo sapiens	NOCT
11717698_a_at	ariadne RBR E3 ubiquitin protein ligase 1(ARIH1)	Homo sapiens	ARIH1
11758786_at	ariadne RBR E3 ubiquitin protein ligase 1(ARIH1)	Homo sapiens	ARIH1
11717697_at	ariadne RBR E3 ubiquitin protein ligase 1(ARIH1)	Homo sapiens	ARIH1
11752374_a_at	DNA polymerase nu(POLN)	Homo sapiens	POLN
11737670_a_at	DNA polymerase nu(POLN)	Homo sapiens	POLN
11730081_a_at	mitochondrial tRNA translation optimization 1(MTO1)	Homo sapiens	MTO1
11719252_a_at	DnaJ heat shock protein family (Hsp40) member B5(DNAJB5)	Homo sapiens	Hsp40
11724179_a_at	DnaJ heat shock protein family (Hsp40) member B5(DNAJB5)	Homo sapiens	Hsp40
11724180_a_at	DnaJ heat shock protein family (Hsp40) member B5(DNAJB5)	Homo sapiens	Hsp40
11740811_at	tryptase gamma 1(TPSG1)	Homo sapiens	TPSG1
11728040_x_at	peroxiredoxin 5(PRDX5)	Homo sapiens	PRDX5
11717429_x_at	peroxiredoxin 5(PRDX5)	Homo sapiens	PRDX5
11716345_a_at	beta-secretase 2(BACE2)	Homo sapiens	BACE2
11758486_s_at	beta-secretase 2(BACE2)	Homo sapiens	BACE2
11756068_a_at	beta-secretase 2(BACE2)	Homo sapiens	BACE2
11761319_x_at	polycystin 1, transient receptor potential channel interacting pseudogene 6(PKD1P6)	Homo sapiens	PKD1P6
11755039_s_at	F-box and leucine rich repeat protein 2(FBXL2)	Homo sapiens	FBXL2
11762088_a_at	F-box and leucine rich repeat protein 2(FBXL2)	Homo sapiens	FBXL2
11720220_a_at	F-box and leucine rich repeat protein 2(FBXL2)	Homo sapiens	FBXL2
11751110_a_at	F-box and leucine rich repeat protein 2(FBXL2)	Homo sapiens	FBXL2
11729650_a_at	thioredoxin 2(TXN2)	Homo sapiens	TXN2
11716862_x_at	transmembrane protein 184B(TMEM184B)	Homo sapiens	TMEM184B
11716861_s_at	transmembrane protein 184B(TMEM184B)	Homo sapiens	TMEM184B
11748181_a_at	sulfotransferase family 4A member 1(SULT4A1)	Homo sapiens	SULT4A1
11724512_at	sulfotransferase family 4A member 1(SULT4A1)	Homo sapiens	SULT4A1
11724513_a_at	sulfotransferase family 4A member 1(SULT4A1)	Homo sapiens	SULT4A1
11727479_a_at	HECT domain E3 ubiquitin protein ligase 1(HECTD1)	Homo sapiens	HECTD1
11719904_s_at	ankyrin repeat domain 40(ANKRD40)	Homo sapiens	ANKRD40
11719903_at	ankyrin repeat domain 40(ANKRD40)	Homo sapiens	ANKRD40
11762335_a_at	CDKN2A interacting protein N-terminal like(CDKN2AIPNL)	Homo sapiens	CDKN2AIPNL
11734746_x_at	CDKN2A interacting protein N-terminal like(CDKN2AIPNL)	Homo sapiens	CDKN2AIPNL
11736934_at	POU class 2 homeobox 3(POU2F3)	Homo sapiens	POU2F3
11751073_a_at	POU class 2 homeobox 3(POU2F3)	Homo sapiens	POU2F3
11736933_a_at	POU class 2 homeobox 3(POU2F3)	Homo sapiens	POU2F3
11755550_a_at	POU class 2 homeobox 3(POU2F3)	Homo sapiens	POU2F3
11736935_x_at	POU class 2 homeobox 3(POU2F3)	Homo sapiens	POU2F3
11761906_a_at	MGAT4 family member C(MGAT4C)	Homo sapiens	MGAT4C
11741253_a_at	MGAT4 family member C(MGAT4C)	Homo sapiens	MGAT4C
11733346_at	UDP-N-acetylglucosamine pyrophosphorylase 1 like 1(UAP1L1)	Homo sapiens	UAP1L1
11730268_a_at	NIPBL cohesin loading factor(NIPBL)	Homo sapiens	NIPBL
11730269_at	NIPBL cohesin loading factor(NIPBL)	Homo sapiens	NIPBL
11730270_a_at	NIPBL cohesin loading factor(NIPBL)	Homo sapiens	NIPBL
11722961_s_at	variable charge Y-linked 1B(VCY1B)	Homo sapiens	VCY1B
11723367_a_at	RAB26, member RAS oncogene family(RAB26)	Homo sapiens	RAB26
11738554_s_at	XK related, Y-linked 2(XKRY2)	Homo sapiens	XKRY2
11747236_x_at	component of oligomeric golgi complex 4(COG4)	Homo sapiens	COG4
11717141_x_at	component of oligomeric golgi complex 4(COG4)	Homo sapiens	COG4
11717140_a_at	component of oligomeric golgi complex 4(COG4)	Homo sapiens	COG4
11754384_x_at	component of oligomeric golgi complex 4(COG4)	Homo sapiens	COG4
11738903_a_at	leukocyte immunoglobulin like receptor A5(LILRA5)	Homo sapiens	LILRA5
11742375_a_at	leukocyte immunoglobulin like receptor A5(LILRA5)	Homo sapiens	LILRA5
11738698_x_at	leukocyte immunoglobulin like receptor A5(LILRA5)	Homo sapiens	LILRA5
11745465_x_at	methyltransferase like 7A(METTL7A)	Homo sapiens	METTL7A
11719375_x_at	methyltransferase like 7A(METTL7A)	Homo sapiens	METTL7A
11757815_s_at	methyltransferase like 7A(METTL7A)	Homo sapiens	METTL7A
11720877_at	ankyrin repeat and BTB domain containing 2(ABTB2)	Homo sapiens	ABTB2
11720878_at	ankyrin repeat and BTB domain containing 2(ABTB2)	Homo sapiens	ABTB2
11720788_at	anti-silencing function 1A histone chaperone(ASF1A)	Homo sapiens	ASF1A
11720790_s_at	anti-silencing function 1A histone chaperone(ASF1A)	Homo sapiens	ASF1A
11720789_at	anti-silencing function 1A histone chaperone(ASF1A)	Homo sapiens	ASF1A
11754062_x_at	Yip1 domain family member 3(YIPF3)	Homo sapiens	YIPF3
11757540_x_at	Yip1 domain family member 3(YIPF3)	Homo sapiens	YIPF3
11716944_a_at	Yip1 domain family member 3(YIPF3)	Homo sapiens	YIPF3
11754697_a_at	anaphase promoting complex subunit 13(ANAPC13)	Homo sapiens	ANAPC13
11716625_a_at	anaphase promoting complex subunit 13(ANAPC13)	Homo sapiens	ANAPC13
11737313_a_at	thioredoxin domain containing 8(TXNDC8)	Homo sapiens	TXNDC8
11749387_a_at	IQ motif containing K(IQCK)	Homo sapiens	IQCK
11749388_x_at	IQ motif containing K(IQCK)	Homo sapiens	IQCK
11754475_a_at	IQ motif containing K(IQCK)	Homo sapiens	IQCK
11721317_at	prostate androgen-regulated mucin-like protein 1(PARM1)	Homo sapiens	PARM1
11758394_s_at	prostate androgen-regulated mucin-like protein 1(PARM1)	Homo sapiens	PARM1
11721318_at	prostate androgen-regulated mucin-like protein 1(PARM1)	Homo sapiens	PARM1
11737330_at	zinc finger protein 345(ZNF345)	Homo sapiens	ZNF345
11751349_a_at	zinc finger protein 345(ZNF345)	Homo sapiens	ZNF345
11754843_x_at	tectonin beta-propeller repeat containing 1(TECPR1)	Homo sapiens	TECPR1
11733929_a_at	armadillo repeat containing 8(ARMC8)	Homo sapiens	ARMC8
11741661_a_at	armadillo repeat containing 8(ARMC8)	Homo sapiens	ARMC8
11747296_a_at	armadillo repeat containing 8(ARMC8)	Homo sapiens	ARMC8
11759299_s_at	armadillo repeat containing 8(ARMC8)	Homo sapiens	ARMC8
11739352_a_at	armadillo repeat containing 8(ARMC8)	Homo sapiens	ARMC8
11733928_a_at	armadillo repeat containing 8(ARMC8)	Homo sapiens	ARMC8
11730610_a_at	mucolipin TRP cation channel 2(MCOLN2)	Homo sapiens	MCOLN2
11730611_at	mucolipin TRP cation channel 2(MCOLN2)	Homo sapiens	MCOLN2
